name	person_id	group_label	dominant_field	canonical_person_id	is_canonical	n_real_persons_in_cluster	group_confidence	cluster_needs_review	merge_key
都筑, 満雄	alo:person:scholar:kaken:9000397962894	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000398380801	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000398640087	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000399155463	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000399554342	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000399589212	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000399937372	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412081474	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585328	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585336	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585339	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585357	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585374	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
都筑, 満雄	alo:person:scholar:kaken:9000412585384	都筑満雄(民法・契約法学者)	民法学(契約法・複合契約)	alo:person:scholar:kaken:1000050366986	False	1	high	False	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:1000080198746	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	True	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000002463751	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000237730338	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000237731179	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000238100856	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000318608066	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000318608067	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000335196467	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000335196468	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000335196469	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000335196470	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000341552262	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000341552263	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000347682955	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000347682956	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000379075906	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000379075907	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000397449339	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000397449340	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000398842204	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000398842205	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000402231842	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000402231843	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000403295858	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000403295859	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000408805613	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000408805614	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000409649803	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000409649804	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000410342804	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000410342805	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000411588464	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000411588465	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000413246849	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000413246850	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000414202112	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
Hatada, Komei	alo:person:scholar:kaken:9000414202113	Hatada, Komei (会社法・コーポレートファイナンス)	会社法 / コーポレートファイナンス・M&A	alo:person:scholar:kaken:1000080198746	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:1000090222174	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	True	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000002539642	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000023651831	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024287862	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024288707	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024289941	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024291151	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024291157	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000024291163	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000237940335	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000237952017	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000238345559	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000238345577	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000238345598	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000240542811	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000241833178	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000252749606	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000255924438	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000311777401	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000314390744	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000330677988	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000347365597	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000381484834	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000381484840	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000386438153	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000390893533	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000399541805	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000402131754	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000402811357	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000404145635	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000408679983	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000412041831	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000412081488	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000413915252	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
長坂, 純	alo:person:scholar:kaken:9000415402340	長坂 純（民法学者）	民法（財産法）	alo:person:scholar:kaken:1000090222174	False	1	medium	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:1000010298094	Akiyama, Yasuhiro [区別不能-単独保持 #1]	不明(材料不足)	alo:person:scholar:kaken:1000010298094	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000009298542	Akiyama, Yasuhiro [区別不能-単独保持 #2]	不明(材料不足)	alo:person:scholar:kaken:9000009298542	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000010362232	Akiyama, Yasuhiro [区別不能-単独保持 #3]	不明(材料不足)	alo:person:scholar:kaken:9000010362232	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000010675578	Akiyama, Yasuhiro [区別不能-単独保持 #4]	不明(材料不足)	alo:person:scholar:kaken:9000010675578	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000016760804	Akiyama, Yasuhiro [区別不能-単独保持 #5]	不明(材料不足)	alo:person:scholar:kaken:9000016760804	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000016906284	Akiyama, Yasuhiro [区別不能-単独保持 #6]	不明(材料不足)	alo:person:scholar:kaken:9000016906284	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000018937285	Akiyama, Yasuhiro [区別不能-単独保持 #7]	不明(材料不足)	alo:person:scholar:kaken:9000018937285	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000241628328	Akiyama, Yasuhiro [区別不能-単独保持 #8]	不明(材料不足)	alo:person:scholar:kaken:9000241628328	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000241854910	Akiyama, Yasuhiro [区別不能-単独保持 #9]	不明(材料不足)	alo:person:scholar:kaken:9000241854910	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000243870447	Akiyama, Yasuhiro [区別不能-単独保持 #10]	不明(材料不足)	alo:person:scholar:kaken:9000243870447	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000302384874	Akiyama, Yasuhiro [区別不能-単独保持 #11]	不明(材料不足)	alo:person:scholar:kaken:9000302384874	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000305629770	Akiyama, Yasuhiro [区別不能-単独保持 #12]	不明(材料不足)	alo:person:scholar:kaken:9000305629770	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000345343193	Akiyama, Yasuhiro [区別不能-単独保持 #13]	不明(材料不足)	alo:person:scholar:kaken:9000345343193	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000356569093	Akiyama, Yasuhiro [区別不能-単独保持 #14]	不明(材料不足)	alo:person:scholar:kaken:9000356569093	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000388464002	Akiyama, Yasuhiro [区別不能-単独保持 #15]	不明(材料不足)	alo:person:scholar:kaken:9000388464002	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000388471469	Akiyama, Yasuhiro [区別不能-単独保持 #16]	不明(材料不足)	alo:person:scholar:kaken:9000388471469	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000390920782	Akiyama, Yasuhiro [区別不能-単独保持 #17]	不明(材料不足)	alo:person:scholar:kaken:9000390920782	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000398620725	Akiyama, Yasuhiro [区別不能-単独保持 #18]	不明(材料不足)	alo:person:scholar:kaken:9000398620725	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000398621506	Akiyama, Yasuhiro [区別不能-単独保持 #19]	不明(材料不足)	alo:person:scholar:kaken:9000398621506	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000398623016	Akiyama, Yasuhiro [区別不能-単独保持 #20]	不明(材料不足)	alo:person:scholar:kaken:9000398623016	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000399946344	Akiyama, Yasuhiro [区別不能-単独保持 #21]	不明(材料不足)	alo:person:scholar:kaken:9000399946344	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000402242044	Akiyama, Yasuhiro [区別不能-単独保持 #22]	不明(材料不足)	alo:person:scholar:kaken:9000402242044	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000402594051	Akiyama, Yasuhiro [区別不能-単独保持 #23]	不明(材料不足)	alo:person:scholar:kaken:9000402594051	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000403992653	Akiyama, Yasuhiro [区別不能-単独保持 #24]	不明(材料不足)	alo:person:scholar:kaken:9000403992653	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000404141897	Akiyama, Yasuhiro [区別不能-単独保持 #25]	不明(材料不足)	alo:person:scholar:kaken:9000404141897	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000404843236	Akiyama, Yasuhiro [区別不能-単独保持 #26]	不明(材料不足)	alo:person:scholar:kaken:9000404843236	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000408651259	Akiyama, Yasuhiro [区別不能-単独保持 #27]	不明(材料不足)	alo:person:scholar:kaken:9000408651259	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000409487220	Akiyama, Yasuhiro [区別不能-単独保持 #28]	不明(材料不足)	alo:person:scholar:kaken:9000409487220	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000411836549	Akiyama, Yasuhiro [区別不能-単独保持 #29]	不明(材料不足)	alo:person:scholar:kaken:9000411836549	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000412216479	Akiyama, Yasuhiro [区別不能-単独保持 #30]	不明(材料不足)	alo:person:scholar:kaken:9000412216479	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000412286480	Akiyama, Yasuhiro [区別不能-単独保持 #31]	不明(材料不足)	alo:person:scholar:kaken:9000412286480	True	32	low	True	publication_adjudication
Akiyama, Yasuhiro	alo:person:scholar:kaken:9000414527773	Akiyama, Yasuhiro [区別不能-単独保持 #32]	不明(材料不足)	alo:person:scholar:kaken:9000414527773	True	32	low	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:1000040549143	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	True	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000017154467	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000018883408	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000022512445	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000025053051	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000025112479	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241447997	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241560397	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241565216	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241597576	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241680936	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241764653	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241803738	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000241974119	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000243840801	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000248966282	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000251392029	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000257691881	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000264870352	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000297491707	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000327088037	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
阿部, 博友	alo:person:scholar:kaken:9000381074380	阿部博友 (国際ビジネス法学者)	国際ビジネス法・リーガルイングリッシュ	alo:person:scholar:kaken:1000040549143	False	1	medium	True	publication_adjudication
