sample_stratum	self_bib_id	self_isbn	self_ndl	bencom_bib_id	bencom_self_count	edition_risk_flag	match_basis	snapshot_date	self_title
clean_random	alo:book:isbn:9784539729748	9784539729748	032832054	NOBN_20230603_介護離職をさせない組織づくりと職務・役割等級人事制度_01	1	0	title_normalized_exact	2026-06-22	介護離職をさせない組織づくりと職務・役割等級人事制度
clean_random	alo:book:isbn:9784539728734	9784539728734	031908982	NOBN_20220121_知的財産権の税務と周辺実務_01	1	0	title_normalized_exact	2026-06-22	知的財産権の税務と周辺実務
clean_random	alo:book:isbn:9784897612768	9784897612768	000008366246	NOBN_20060408_労働裁判における和解の実際_01	1	0	title_normalized_exact	2026-06-22	労働裁判における和解の実際
clean_random	alo:book:isbn:9784417017950	9784417017950	030543574	NOBN_20200815_情報コンテンツ利用の法務QA_01	1	0	title_normalized_exact	2026-06-22	情報コンテンツ利用の法務Q&A
clean_random	alo:book:isbn:9784865564372	9784865564372	031370413	NOBN_20210426_農業法務のすべて_01	1	0	title_normalized_exact	2026-06-22	農業法務のすべて
clean_random	alo:book:isbn:9784535525184	9784535525184	030639945	NOBN_20200930_沖縄憲法史考_01	1	0	title_normalized_exact	2026-06-22	沖縄憲法史考
clean_random	alo:book:isbn:9784766423792	9784766423792	027651008	NOBN_20161031_未遂犯と実行の着手_01	1	0	title_normalized_exact	2026-06-22	未遂犯と実行の着手
clean_random	alo:book:isbn:9784384047370	9784384047370	027778364	NOBN_20170110_すぐに役立つ_図解とQAでわかる_賃貸トラブル解決マニュアル_01	1	0	title_normalized_exact	2026-06-22	すぐに役立つ図解とQ&Aでわかる賃貸トラブル解決マニュアル
clean_random	alo:book:isbn:9784788284760	9784788284760	029403461	NOBN_20181101_非公開株式評価実務マニュアル_01	1	0	title_normalized_exact	2026-06-22	非公開株式評価実務マニュアル
clean_random	alo:book:isbn:9784641184510	9784641184510	030678103	NOBN_20201020_司法・犯罪心理学_01	1	0	title_normalized_exact	2026-06-22	司法・犯罪心理学
clean_random	alo:book:isbn:9784384046427	9784384046427	026310733	NOBN_20150510_すぐに役立つ_図解とQAでわかる_不動産をめぐる税金の知識と疑問解決マニュアル111_01	1	0	title_normalized_exact	2026-06-22	すぐに役立つ図解とQ&Aでわかる不動産をめぐる税金の知識と疑問解決マニュアル111
clean_random	alo:book:isbn:9784788292352	9784788292352	032989554	NOBN_20230828_遺言無効紛争事件実務マニュアル_01	1	0	title_normalized_exact	2026-06-22	遺言無効紛争事件実務マニュアル
clean_random	alo:book:isbn:9784502448218	9784502448218	032531137	NOBN_20221215_プライバシーガバナンスの教科書_01	1	0	title_normalized_exact	2026-06-22	プライバシーガバナンスの教科書
clean_random	alo:book:isbn:9784539727522	9784539727522	030412325	NOBN_20200602_弁護士が独立を思い立ったら最初に読む本_01	1	0	title_normalized_exact	2026-06-22	弁護士が独立を思い立ったら最初に読む本
clean_random	alo:book:isbn:9784817842367	9784817842367	026442053	NOBN_20150622_財産管理の理論と実務_01	1	0	title_normalized_exact	2026-06-22	財産管理の理論と実務
clean_random	alo:book:isbn:9784539729250	9784539729250	032591163	NOBN_20230121_クラウド会計を活用した_電子帳簿保存法対応の実務_01	1	0	title_normalized_exact	2026-06-22	クラウド会計を活用した電子帳簿保存法対応の実務
clean_random	alo:book:isbn:9784641138384	9784641138384	030647701	NOBN_20201005_会社更生法・特別清算法_01	1	0	title_normalized_exact	2026-06-22	会社更生法・特別清算法
clean_random	alo:book:isbn:9784788293687	9784788293687	033555704	NOBN_20240625_法人形態・事業展開からみた_公益法人等の収益事業判断393事例_01	1	0	title_normalized_exact	2026-06-22	法人形態・事業展開からみた公益法人等の収益事業判断393事例
clean_random	alo:book:manual:title_3694	9784863263345	032425362	NOBN_20221026_協同労働入門_01	1	0	title_normalized_exact	2026-06-22	協同労働入門
clean_random	alo:book:isbn:9784766427981	9784766427981	031967088	NOBN_20220225_民事訴訟における後訴遮断理論の再構成_01	1	0	title_normalized_exact	2026-06-22	民事訴訟における後訴遮断理論の再構成
clean_random	alo:book:isbn:9784502299612	9784502299612	029611998	NOBN_20190411_企業評価論入門_01	1	0	title_normalized_exact	2026-06-22	企業評価論入門
clean_random	alo:book:isbn:9784641048287	9784641048287	030805170	NOBN_20201221_ミャンマーのビジネス法務_01	1	0	title_normalized_exact	2026-06-22	ミャンマーのビジネス法務
clean_random	alo:book:isbn:9784535525207	9784535525207	031438314	NOBN_20210520_新ケースでわかる民事訴訟法_01	1	0	title_normalized_exact	2026-06-22	新ケースでわかる民事訴訟法
clean_random	alo:book:isbn:9784535540149	9784535540149	032285369	NOBN_20220820_概説_教育経済学_01	1	0	title_normalized_exact	2026-06-22	概説教育経済学
clean_random	alo:book:isbn:9784788289222	9784788289222	031597449	NOBN_20210901_ヒアリングシートを活用した_遺産分割相談_聴取事項のチェックポイント_01	1	0	title_normalized_exact	2026-06-22	ヒアリングシートを活用した遺産分割相談聴取事項のチェックポイント
clean_random	alo:book:isbn:9784502400117	9784502400117	031630262	NOBN_20210902_2021年改訂コーポレートガバナンス・コードの実務対応_01	1	0	title_normalized_exact	2026-06-22	2021年改訂コーポレートガバナンス・コードの実務対応
clean_random	alo:book:isbn:9784788289048	9784788289048	031498057	NOBN_20210701_消費税_適用判断の原則と例外_01	1	0	title_normalized_exact	2026-06-22	消費税適用判断の原則と例外
clean_random	alo:book:isbn:9784817847621	9784817847621	031765163	NOBN_20211001_行為類型別_詐害行為取消訴訟の実務_01	1	0	title_normalized_exact	2026-06-22	行為類型別詐害行為取消訴訟の実務
clean_random	alo:book:isbn:9784130311908	9784130311908	028507535	NOBN_20170929_要説_中国法_01	1	0	title_normalized_exact	2026-06-22	要説中国法
clean_random	alo:book:isbn:9784788284876	9784788284876	029438814	NOBN_20181201_株式会社との対比でみる_合同会社の法務・登記・税務_01	1	0	title_normalized_exact	2026-06-22	株式会社との対比でみる合同会社の法務・登記・税務
clean_random	alo:book:isbn:9784535523807	9784535523807	030128154	NOBN_20191220_刑事政策学_01	1	0	title_normalized_exact	2026-06-22	刑事政策学
clean_random	alo:book:isbn:9784906929856	9784906929856	030713389	NOBN_20201001_捜索差押等プラクティス_01	1	0	title_normalized_exact	2026-06-22	捜索差押等プラクティス
clean_random	alo:book:isbn:9784766429398	9784766429398	033260726	NOBN_20240130_保証・人的担保の論点と解釈_01	1	0	title_normalized_exact	2026-06-22	保証・人的担保の論点と解釈
clean_random	alo:book:isbn:9784417017868	9784417017868	030309896	NOBN_20200331_保証の法律相談_01	1	0	title_normalized_exact	2026-06-22	保証の法律相談
clean_random	alo:book:isbn:9784384049473	9784384049473	033694757	NOBN_20240920_事業者必携_入門図解_法人税・消費税のしくみと申告書の書き方_01	1	0	title_normalized_exact	2026-06-22	事業者必携入門図解法人税・消費税のしくみと申告書の書き方
clean_random	alo:book:isbn:9784535526013	9784535526013	031853937	NOBN_20211225_比較政治学方法論批判_01	1	0	title_normalized_exact	2026-06-22	比較政治学方法論批判
clean_random	alo:book:isbn:9784384046342	9784384046342	026040164	NOBN_20150110_すぐに役立つ_図解とQAで納得_損害賠償・慰謝料をめぐる法律とトラブル解決法165_01	1	0	title_normalized_exact	2026-06-22	すぐに役立つ図解とQ&Aで納得損害賠償・慰謝料をめぐる法律とトラブル解決法165
clean_random	alo:book:isbn:9784539728055	9784539728055	031185903	NOBN_20210105_歯科医院の法務・税務と経営戦略_01	1	0	title_normalized_exact	2026-06-22	歯科医院の法務・税務と経営戦略
clean_random	alo:book:manual:title_3672	9784803707250	032468514	NOBN_20221110_注釈風俗営業法_01	1	0	title_normalized_exact	2026-06-22	注釈風俗営業法
