content_id,title,publisher,isbn,pub_site,authors,release_date,n_templates,word,pdf,excel,dl_signal,dvd_signal,reader_url
966189ac4a4a0f6155de3fd1cd5ea7cb2814aa6f6d2018878a4f40932d283c9d,聴ける！実用法律書 すぐに役立つ 入管法と外国人雇用の法律と手続き,三修社,9784384049633,https://www.sanshusha.co.jp/np/isbn/9784384049633/,服部真和,2025/06/20,36,0,36,0,0,0,https://library.bengo4.com/reader/?cid=966189ac4a4a0f6155de3fd1cd5ea7cb2814aa6f6d2018878a4f40932d283c9d&sort=default
14107b3dbda3d1995abb8b8982510cbdefaf8c42b97e475cbfa5e302cda61ab0,医療現場における 対人トラブル対応の手引,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100286,蒔田覚,2023/08/08,36,36,0,0,0,0,https://library.bengo4.com/reader/?cid=14107b3dbda3d1995abb8b8982510cbdefaf8c42b97e475cbfa5e302cda61ab0&sort=default
b11bb69ba1642dd8404499da6b722cec7c7c8cc9ed0b0580c3ba21b5f59a5a9b,聴ける！実用法律書 すぐに役立つ よくわかる離婚の法律と手続き,三修社,9784384049640,https://www.sanshusha.co.jp/np/isbn/9784384049640/,森公任,2025/06/20,33,1,32,0,0,0,https://library.bengo4.com/reader/?cid=b11bb69ba1642dd8404499da6b722cec7c7c8cc9ed0b0580c3ba21b5f59a5a9b&sort=default
dcf6a89fa74c5b1565c08a8ee89d242cfa10237d02b5d82b0ba8ec8ce88d6ed7,聴ける！実用法律書 すぐに役立つ 不動産の相続しくみと手続き,三修社,9784384049756,https://www.sanshusha.co.jp/np/isbn/9784384049756/,"武田守, 安部高樹",2025/11/20,32,2,30,0,0,0,https://library.bengo4.com/reader/?cid=dcf6a89fa74c5b1565c08a8ee89d242cfa10237d02b5d82b0ba8ec8ce88d6ed7&sort=default
45353bbdc6cc05926766a4dbd131d3b3cec0fd1366de0f8fbe0accbbb456d367,改訂 家族信託契約,日本加除出版,,https://www.kajo.co.jp/c/book/05/0503/40693000002,遠藤 英嗣,2023/04/01,32,32,0,0,0,0,https://library.bengo4.com/reader/?cid=45353bbdc6cc05926766a4dbd131d3b3cec0fd1366de0f8fbe0accbbb456d367&sort=default
4f9292ba3093397bcfbea68702cbafdc854b3ac8bf4dc97626dfb56698d8d193,第2版 消費者法実務ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/06/0602/40691000002,"安達 敏男, 吉川 樹士, 安重 洋介, 吉川 康代",2021/11/01,32,32,0,0,0,0,https://library.bengo4.com/reader/?cid=4f9292ba3093397bcfbea68702cbafdc854b3ac8bf4dc97626dfb56698d8d193&sort=default
a2de3ffa695fe2e762b53ab5b9c1e554a3363a1bc4376aafed341c4e05a19249,抵当権・根抵当権に関する登記と実務,日本加除出版,,https://www.kajo.co.jp/c/book/02/0201/40970000001,山田 猛司,2016/08/30,31,31,0,0,0,0,https://library.bengo4.com/reader/?cid=a2de3ffa695fe2e762b53ab5b9c1e554a3363a1bc4376aafed341c4e05a19249&sort=default
f55c2e0045a1b97dfb797ab4825687afae12b1ba2d83d0e1937332ffc8ddecac,すぐに役立つ 入門図解 最新 不動産競売・任意売却の法律と手続き,三修社,9784384049299,https://www.sanshusha.co.jp/np/isbn/9784384049299/,松岡 慶子,2023/12/30,29,9,20,0,0,0,https://library.bengo4.com/reader/?cid=f55c2e0045a1b97dfb797ab4825687afae12b1ba2d83d0e1937332ffc8ddecac&sort=default
3f89bc07fbb8b3813bb8116ace53bd249d737d3f752dc80dfefd138355e6156a,第2版 相続財産の管理と処分の実務,日本加除出版,,https://www.kajo.co.jp/book/40514000002.html,一般社団法人 日本財産管理協会,2018/09/29,28,28,0,0,0,0,https://library.bengo4.com/reader/?cid=3f89bc07fbb8b3813bb8116ace53bd249d737d3f752dc80dfefd138355e6156a&sort=default
daeea6c77aaeb10b9c4e285d120974bdc1469c8ddae480ae02e3723f5c21fa3c,Q&A 実務家のためのYouTube法務の手引き,日本加除出版,,https://www.kajo.co.jp/c/book/06/0603/40933000001,河瀬 季,2022/10/01,26,26,0,0,0,0,https://library.bengo4.com/reader/?cid=daeea6c77aaeb10b9c4e285d120974bdc1469c8ddae480ae02e3723f5c21fa3c&sort=default
65120df896ab2502448c643a11eb3a6720c994f17fb40aeb84d5339a45158bd2,インターネットにおける誹謗中傷法的対策マニュアル〈第４版〉,中央経済社,9784502411915,https://www.biz-book.jp/isbn/978-4-502-41191-5,中澤 佑一,2022/03/28,26,26,0,0,0,0,https://library.bengo4.com/reader/?cid=65120df896ab2502448c643a11eb3a6720c994f17fb40aeb84d5339a45158bd2&sort=default
865c28f725783547cc482d27f745f27e28f3ab99afd3f599cce19f00fc255508,行為類型別 詐害行為取消訴訟の実務,日本加除出版,,https://www.kajo.co.jp/c/book/06/0605/40889000001,高須 順一,2021/10/01,25,25,0,0,0,0,https://library.bengo4.com/reader/?cid=865c28f725783547cc482d27f745f27e28f3ab99afd3f599cce19f00fc255508&sort=default
9c5db47aa4c9d58144879ba5fa6a9f19c65fda13f564c1582879f2d1d5beb65c,実務・労働者派遣法概説〈第2版〉,中央経済社,9784502386817,https://www.biz-book.jp/isbn/978-4-502-38681-7,成田孝士,2021/04/09,25,25,0,0,0,0,https://library.bengo4.com/reader/?cid=9c5db47aa4c9d58144879ba5fa6a9f19c65fda13f564c1582879f2d1d5beb65c&sort=default
4a4850b85601f6f5b2489d59daf85ba90f09191a89538769ef0ce9d1c68e5176,消費者法実務ハンドブック 消費者契約法・特定商取引法・割賦販売法の実務と書式,日本加除出版,,https://www.kajo.co.jp/c/book/06/0602/40691000002,"安達 敏男, 吉川 樹士",2017/09/22,25,25,0,0,0,0,https://library.bengo4.com/reader/?cid=4a4850b85601f6f5b2489d59daf85ba90f09191a89538769ef0ce9d1c68e5176&sort=default
8b03d07059a0604a9b4ad2891ba40c1df6930bfbd58c708d90c6aabcbafba666,個人情報保護・管理の基本と書式〈第２版〉,中央経済社,9784502411311,https://www.biz-book.jp/isbn/978-4-502-41131-1,長谷川 俊明,2021/12/09,24,24,0,0,0,0,https://library.bengo4.com/reader/?cid=8b03d07059a0604a9b4ad2891ba40c1df6930bfbd58c708d90c6aabcbafba666&sort=default
0c54e860953116d577ec93932ecb77377dbfb8247567381499231c476e45b513,販売店契約の実務,中央経済社,9784502271014,https://www.biz-book.jp/isbn/978-4-502-27101-4,小島国際法律事務所,2018/06/29,24,24,0,0,0,0,https://library.bengo4.com/reader/?cid=0c54e860953116d577ec93932ecb77377dbfb8247567381499231c476e45b513&sort=default
e3033fe26824a882206c23ba65412c867e647cea6d9e06b022a2cf8ed2f2bff8,第３版 会社法定款事例集,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40306000004,"田村 洋三, 土井 万二, 内藤 卓",2015/08/07,24,24,0,0,0,0,https://library.bengo4.com/reader/?cid=e3033fe26824a882206c23ba65412c867e647cea6d9e06b022a2cf8ed2f2bff8&sort=default
8b0f1faaf4f228af8fd4da81c77b6e94ff9a5a5b32134e6a1389b029548e8f26,聴ける！実用法律書 すぐに役立つ 民泊【住宅宿泊事業法・旅館業法】の法律問題,三修社,9784384049688,https://www.sanshusha.co.jp/np/isbn/9784384049688/,服部真和,2025/07/20,23,1,22,0,0,0,https://library.bengo4.com/reader/?cid=8b0f1faaf4f228af8fd4da81c77b6e94ff9a5a5b32134e6a1389b029548e8f26&sort=default
c805201a6bb6b4c4d59d89130f3f19c90847061a3f79723a0a4755aceb972c10,すぐに役立つ 入門図解 最新 パート、副業、高齢者雇用、派遣、請負契約の法律知識,三修社,9784384049626,https://www.sanshusha.co.jp/np/isbn/9784384049626/,近藤美穂,2025/04/20,23,5,18,0,0,0,https://library.bengo4.com/reader/?cid=c805201a6bb6b4c4d59d89130f3f19c90847061a3f79723a0a4755aceb972c10&sort=default
78979ae8921668151553283bc9311c54af026253b8a96ff2e3d1432a96afdef9,ケース解説 休職・休業・復職の実務と書式,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100316,浅井隆,2024/04/01,22,22,0,0,0,0,https://library.bengo4.com/reader/?cid=78979ae8921668151553283bc9311c54af026253b8a96ff2e3d1432a96afdef9&sort=default
2937d17cb79afb618b185873b90b3529b2b73c0ace5638d95176059a021ed98d,経験者が語るＱ＆Ａ電子契約導入・運用実務のすべて,中央経済社,9784502397615,https://www.biz-book.jp/isbn/978-4-502-39761-5,"柴山吉報, 高岸亘, 桑名直樹, 水井大, 冨山京子",2021/09/27,22,22,0,0,0,0,https://library.bengo4.com/reader/?cid=2937d17cb79afb618b185873b90b3529b2b73c0ace5638d95176059a021ed98d&sort=default
17770017a043bb5140bb22c5b5a1efde9860acbc983d36c99ecaa97729d2f0ec,事業者必携 改訂新版 入門図解 職場のハラスメント【セクハラ・パワハラ・マタハラ】の法律と対策,三修社,9784384049497,https://www.sanshusha.co.jp/np/isbn/9784384049497/,林智之,2024/10/20,21,4,17,0,0,0,https://library.bengo4.com/reader/?cid=17770017a043bb5140bb22c5b5a1efde9860acbc983d36c99ecaa97729d2f0ec&sort=default
50fb8c9afe0da8558767ebf1e70f3176cffee2ff7b1218b47ceb432197f06a52,チェックリストでわかる 実務家・企業のためのスタートアップ法務,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40995000001,岡本直也,2024/08/01,21,21,0,0,0,0,https://library.bengo4.com/reader/?cid=50fb8c9afe0da8558767ebf1e70f3176cffee2ff7b1218b47ceb432197f06a52&sort=default
225807a266d3b7bb4c09d1f02687e78badd968ec431cbac915d3cbbb9ecef781,明日、相談を受けても大丈夫！労働事件の基本と実務,日本加除出版,,https://www.kajo.co.jp/c/book/07/0702/40800000001,旬報法律事務所,2020/01/01,21,21,0,0,0,0,https://library.bengo4.com/reader/?cid=225807a266d3b7bb4c09d1f02687e78badd968ec431cbac915d3cbbb9ecef781&sort=default
64d83d0039161f42c1b597d6db3e64d8ba7097a958cb38523ed8bacb07c573f4,契約書作成の実務と書式〔第2版〕,有斐閣,9784641138148,https://www.yuhikaku.co.jp/books/detail/9784641138148,阿部・井窪・片山法律事務所,2019/09/24,21,21,0,0,0,0,https://library.bengo4.com/reader/?cid=64d83d0039161f42c1b597d6db3e64d8ba7097a958cb38523ed8bacb07c573f4&sort=default
2d23fa2602f6b8a78f0690fc6c853560162af7d0947cfb5c9a79cc324aaca6e7,第２版 実務 英文契約書文例集,日本加除出版,,https://www.kajo.co.jp/c/book/07/0701/40457000002,"黒河内 明子, ムーン・キ・チャイ",2017/06/01,21,21,0,0,1,0,https://library.bengo4.com/reader/?cid=2d23fa2602f6b8a78f0690fc6c853560162af7d0947cfb5c9a79cc324aaca6e7&sort=default
85663188c5622fd2086df5ec68d8e47b6c5eeff7d1b52f551b056d77841baf8f,事業者必携 最新 働き方が変わる！テレワーク・副業・兼業の法律と手続き,三修社,9784384049459,https://www.sanshusha.co.jp/np/isbn/9784384049459/,林 智之,2024/08/20,19,15,4,0,0,0,https://library.bengo4.com/reader/?cid=85663188c5622fd2086df5ec68d8e47b6c5eeff7d1b52f551b056d77841baf8f&sort=default
774b7da4df4e40c4d60fa114ef99b8a40ef3ac2be2fe80ad59f1959855bea3de,事業者必携 労務リスクを減らすための 入門図解 労務管理の法律知識 実践マニュアル,三修社,9784384049077,https://www.sanshusha.co.jp/np/isbn/9784384049077/,小島 彰,2023/01/30,19,4,15,0,0,0,https://library.bengo4.com/reader/?cid=774b7da4df4e40c4d60fa114ef99b8a40ef3ac2be2fe80ad59f1959855bea3de&sort=default
5736f5b0aa00395fd93a77df5972e13de6224f5bd4a16528bfcdc8af807bf4f3,現代型ビジネスシーン別 契約条項例とチェックポイント,日本加除出版,,https://www.kajo.co.jp/c/book/07/0701/40843000001,"出澤 秀二, 丸野 登紀子, 大賀 祥大",2020/11/01,19,19,0,0,0,0,https://library.bengo4.com/reader/?cid=5736f5b0aa00395fd93a77df5972e13de6224f5bd4a16528bfcdc8af807bf4f3&sort=default
2646884604bd68fc6e4377cc74c3c8e51ab456df13f28bf1f44c5b50a7327afa,訴訟弁護士入門,中央経済社,9784502269110,https://www.biz-book.jp/isbn/978-4-502-26911-0,"飛松純一, 荒井正児, 佐藤久文, 阿南剛",2018/06/26,19,19,0,0,0,0,https://library.bengo4.com/reader/?cid=2646884604bd68fc6e4377cc74c3c8e51ab456df13f28bf1f44c5b50a7327afa&sort=default
4e0e54f32389c2739132521256071990e61c917c8c4aa8794d5273a2d4a34ab5,すぐに役立つ 知っておきたい！最新 不動産の売買・保有・賃貸・相続のための税金の基本,三修社,9784384049411,https://www.sanshusha.co.jp/np/isbn/9784384049411/,武田守,2024/06/20,18,0,18,0,0,0,https://library.bengo4.com/reader/?cid=4e0e54f32389c2739132521256071990e61c917c8c4aa8794d5273a2d4a34ab5&sort=default
a152276a8ffa71dff27be00ffa0cb5ba7baf291681490f09e8680e4eb7590dd2,監査等委員会設置会社の実務〈第２版〉,中央経済社,9784502175718,https://www.biz-book.jp/isbn/978-4-502-17571-8,松浪信也,2015/11/25,18,18,0,0,0,0,https://library.bengo4.com/reader/?cid=a152276a8ffa71dff27be00ffa0cb5ba7baf291681490f09e8680e4eb7590dd2&sort=default
d36772631f345bdb408aa8e3391f13861de7827d0bae8bbd9e1d2114a8f0b9d2,遺言無効紛争事件実務マニュアル,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100292,中根秀樹,2023/08/28,17,17,0,0,0,0,https://library.bengo4.com/reader/?cid=d36772631f345bdb408aa8e3391f13861de7827d0bae8bbd9e1d2114a8f0b9d2&sort=default
0d522b4d0c7a848cf18f2e03ead16361c8f7a8e5582a06db440b59e1b530b04a,業務委託契約の基本と書式〈第2版〉,中央経済社,9784502420917,https://www.biz-book.jp/isbn/978-4-502-42091-7,長谷川俊明,2022/05/31,17,17,0,0,0,0,https://library.bengo4.com/reader/?cid=0d522b4d0c7a848cf18f2e03ead16361c8f7a8e5582a06db440b59e1b530b04a&sort=default
a12ebbc19ea4fdc7d05d7e8f63029f259aac02a9ca853a66473c123516ecedd9,契約書作成の実務と書式,有斐閣,9784641136595,http://www.yuhikaku.co.jp/books/detail/9784641136595,阿部・井窪・片山法律事務所,2014/06/30,17,17,0,0,0,0,https://library.bengo4.com/reader/?cid=a12ebbc19ea4fdc7d05d7e8f63029f259aac02a9ca853a66473c123516ecedd9&sort=default
a6f1b9a1e1a02eb9dbf2e22680ed2c0c398838ae2c1be56c674233c6d0dbe6d0,すぐに役立つ 最新 図解とQ&Aでわかる 個人開業・青色申告のしくみと手続きマニュアル,三修社,9784384049602,https://www.sanshusha.co.jp/np/isbn/9784384049602/,武田守,2025/03/20,16,0,16,0,0,0,https://library.bengo4.com/reader/?cid=a6f1b9a1e1a02eb9dbf2e22680ed2c0c398838ae2c1be56c674233c6d0dbe6d0&sort=default
874b6343fd90ef15745ebd4bc9dc5ecc4be2834bfcd60f23bca74614fcbdf770,初めての人のための契約書の実務〈第４版〉,中央経済社,9784502434518,https://www.biz-book.jp/isbn/978-4-502-43451-8,牧野和夫,2022/06/23,16,16,0,0,0,0,https://library.bengo4.com/reader/?cid=874b6343fd90ef15745ebd4bc9dc5ecc4be2834bfcd60f23bca74614fcbdf770&sort=default
ef5a5e089fdf3c50fc04a96084f983e8816626ba78f4e413c86a91ac8ad48768,事業者必携 入門図解 最新 知っておきたい金融商品取引法の法律知識,三修社,9784384049435,https://www.sanshusha.co.jp/np/isbn/9784384049435/,"森 公任, 森元 みのり",2024/07/20,15,15,0,0,0,0,https://library.bengo4.com/reader/?cid=ef5a5e089fdf3c50fc04a96084f983e8816626ba78f4e413c86a91ac8ad48768&sort=default
5e487c848ed4d2245fc37a70800cbb53b6c4450831abdb576c22633e672018d3,明日、相談を受けても大丈夫! ハラスメント事件の基本と実務―モデルストーリーとその実務、書式と裁判例,日本加除出版,,https://www.kajo.co.jp/c/book/40773000002,"横山 佳枝, 倉田 梨恵",2019/08/05,15,15,0,0,0,0,https://library.bengo4.com/reader/?cid=5e487c848ed4d2245fc37a70800cbb53b6c4450831abdb576c22633e672018d3&sort=default
2cec2d21dbb4fe9f66d2f18f3be59832b3f20c566798929419daa64e5d1c8015,ハラスメントの事件対応の手引き—内容証明・訴状・告訴状ほか文例—,日本加除出版,,https://www.kajo.co.jp/c/book/40660000002,第二東京弁護士会両性の平等に関する委員会,2016/12/06,15,15,0,0,0,0,https://library.bengo4.com/reader/?cid=2cec2d21dbb4fe9f66d2f18f3be59832b3f20c566798929419daa64e5d1c8015&sort=default
b3e87d280241618381bc03b4d641f07cd66be1a830c1e9fa8427f3da2ff4a486,聴ける！実用法律書 事業者必携 IT企業・エンジニアのための法律問題と対策,三修社,9784384049725,https://www.sanshusha.co.jp/np/isbn/9784384049725/,服部真和,2025/09/20,14,6,8,0,0,0,https://library.bengo4.com/reader/?cid=b3e87d280241618381bc03b4d641f07cd66be1a830c1e9fa8427f3da2ff4a486&sort=default
ec1e5d045343868e9e8c648255eabd8db8096115f4323584103b61c57cad2b73,すぐに役立つ 図解とＱ＆Ａでわかる 正社員以外［パート・派遣・副業・高年齢者雇用］の働き方をめぐる法律問題,三修社,9784384049091,https://www.sanshusha.co.jp/np/isbn/9784384049091/,林 智之,2023/02/28,14,2,12,0,0,0,https://library.bengo4.com/reader/?cid=ec1e5d045343868e9e8c648255eabd8db8096115f4323584103b61c57cad2b73&sort=default
266b0e0e466aec3aa66f0b21ca05a6245b2fb03c17e7a692323785d281b21b95,契約解消の法律実務,中央経済社,9784502434013,https://www.biz-book.jp/isbn/978-4-502-43401-3,"松田世理奈, 辛川力太, 柴山吉報, 高岸亘",2022/07/26,14,14,0,0,0,0,https://library.bengo4.com/reader/?cid=266b0e0e466aec3aa66f0b21ca05a6245b2fb03c17e7a692323785d281b21b95&sort=default
57c225f9ac71eec59adb906e27d878fdcbb4770f3b50d975f8ff9eca9d7537a2,スキルアップ法律事務テキスト 民事訴訟・執行・保全の入門から実務まで,日本加除出版,,https://www.kajo.co.jp/c/book/06/0606/40390000001,矢野 公一,2012/02/01,14,14,0,0,0,0,https://library.bengo4.com/reader/?cid=57c225f9ac71eec59adb906e27d878fdcbb4770f3b50d975f8ff9eca9d7537a2&sort=default
0bd9f440c421d34ada74b757d9ee30017e8351b1aef5ce03bd370561a9b5b599,明日、相談を受けても大丈夫！慰謝料請求事件の基本と実務,日本加除出版,,https://www.kajo.co.jp/c/book/06/0604/40911000001,長瀨 佑志,2022/06/01,13,13,0,0,0,0,https://library.bengo4.com/reader/?cid=0bd9f440c421d34ada74b757d9ee30017e8351b1aef5ce03bd370561a9b5b599&sort=default
d2a71083a324d7aaf16d994daa72ce8cbcd92591bb026a577769a46ead9d27eb,データ取引契約の基本と書式,中央経済社,9784502274411,https://www.biz-book.jp/isbn/978-4-502-27441-1,長谷川 俊明,2018/09/07,13,13,0,0,0,0,https://library.bengo4.com/reader/?cid=d2a71083a324d7aaf16d994daa72ce8cbcd92591bb026a577769a46ead9d27eb&sort=default
b1d29d4f2364a9bc91cb852d58e3dd5ddf7488db51e58cd7589dd5d635ea967e,聴ける！実用法律書 事業者必携 クレーム・リコールの基本とカスハラ対策,三修社,9784384049718,https://www.sanshusha.co.jp/np/isbn/9784384049718/,森公任,2025/09/20,12,6,6,0,0,0,https://library.bengo4.com/reader/?cid=b1d29d4f2364a9bc91cb852d58e3dd5ddf7488db51e58cd7589dd5d635ea967e&sort=default
3ad44ebb8b0d5a0ebdca1ead333a75e3d5572518d01f555ebf82d94856590da5,令和3年改正法対応 発信者情報開示命令活用マニュアル,中央経済社,9784502461415,https://www.biz-book.jp/isbn/978-4-502-46141-5,中澤佑一,2023/05/25,12,12,0,0,0,0,https://library.bengo4.com/reader/?cid=3ad44ebb8b0d5a0ebdca1ead333a75e3d5572518d01f555ebf82d94856590da5&sort=default
8ccfa2daf310bcad77defa1d0aad0086ee50e7f61e5d238d1a165025a7211515,すぐに役立つ 最新 退職・失業等給付・生活保護の法律と手続き,三修社,9784384049596,https://www.sanshusha.co.jp/np/isbn/9784384049596/,林智之,2025/03/20,11,0,11,0,0,0,https://library.bengo4.com/reader/?cid=8ccfa2daf310bcad77defa1d0aad0086ee50e7f61e5d238d1a165025a7211515&sort=default
5c39049a5e056090189ec84324fa4b83cb9215ab7fe7a675401f5ec57ec88af1,離婚協議書・婚姻契約条項例集,日本加除出版,,https://www.kajo.co.jp/c/book/05/0504/40903000001,"髙井翔, 竹下龍之介, 中村啓乃, 宮﨑晃, 本村安宏",2023/07/01,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=5c39049a5e056090189ec84324fa4b83cb9215ab7fe7a675401f5ec57ec88af1&sort=default
6dcb5af445ba687cdc0be1e650120da2106724ac45301c9cec54267a7074ad9b,カスハラ対策実務マニュアル,日本加除出版,,https://www.kajo.co.jp/c/book/07/0702/40914000001,"香川 希理, 島岡 真弓, 松田 優, 上田 陽太",2022/08/01,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=6dcb5af445ba687cdc0be1e650120da2106724ac45301c9cec54267a7074ad9b&sort=default
2a142f30098c3e24b8160e74d811b8b4dc888daa97b2faed6e901d0e29bd7722,ペット訴訟ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/06/0605/40840000001,渋谷 寛,2020/10/01,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=2a142f30098c3e24b8160e74d811b8b4dc888daa97b2faed6e901d0e29bd7722&sort=default
56e61a81415546ae15efd62c4ac3e1ad18e0469744e742b29813142c559941d4,中小企業は『懲戒処分』を使いこなしなさい  ～先生、これって懲戒処分にできますか？～,労働新聞社,9784897617121,https://www.rodo.co.jp/book/9784897617121/,"安中 繁, 竹村 淳",2018/07/20,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=56e61a81415546ae15efd62c4ac3e1ad18e0469744e742b29813142c559941d4&sort=default
0b279d3462df27669050f77ec6edebafb92ef3c8dcdef0c73ae812ef3d88b8c4,テーマ別 労働紛争予防・解決の実務ポイント,中央経済社,9784502534119,https://www.biz-book.jp/isbn/978-4-502-53411-9,"西本良輔, 奥田隆文, 奥田亮輔, 北和尚, 秋月良子, 上田雅大, 森田茉莉子, 五十嵐充, 島田里奈",2025/05/22,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=0b279d3462df27669050f77ec6edebafb92ef3c8dcdef0c73ae812ef3d88b8c4&sort=default
da8165136a07778d10d41e991d90a09b4608ea6e0498a888da18bc2ddab3c7b2,ヒアリングシートを活用した 離婚相談 聴取事項のチェックポイント,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100168,久保田有子,2021/04/13,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=da8165136a07778d10d41e991d90a09b4608ea6e0498a888da18bc2ddab3c7b2&sort=default
f8d64e3759f0ca255aedf2db451728341849ab6380cd2d55c0d5ccc299d8f4ff,民法改正で変わる！契約実務チェックポイント,日本加除出版,,https://www.kajo.co.jp/c/book/07/0701/40666000002,"野村 豊弘, 虎ノ門南法律事務所",2017/03/18,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=f8d64e3759f0ca255aedf2db451728341849ab6380cd2d55c0d5ccc299d8f4ff&sort=default
ddd183d5cdc7cfbe8c0b686a523915406d04b9a0f0846be1119feec1bced5f1d,聴ける！実用法律書 図解で早わかり 給与計算のしくみと手続き,三修社,9784384049695,https://www.sanshusha.co.jp/np/isbn/9784384049695/,"近藤美穂, 武田守",2025/08/20,9,1,8,0,0,0,https://library.bengo4.com/reader/?cid=ddd183d5cdc7cfbe8c0b686a523915406d04b9a0f0846be1119feec1bced5f1d&sort=default
356d34c9656989e7887febacc3de8fdacb178b3ca6b6faef67853fe648bef96e,コンテンツ別ウェブサイトの著作権Q&A〈第2版〉,中央経済社,9784502439414,https://www.biz-book.jp/isbn/978-4-502-43941-4,"雪丸真吾, 福市航介, 宮澤真志",2022/08/25,9,9,0,0,1,0,https://library.bengo4.com/reader/?cid=356d34c9656989e7887febacc3de8fdacb178b3ca6b6faef67853fe648bef96e&sort=default
b6d2aef165d339ae4fd34c6d017bb9d56dda6a6e40c3bdb1612c3dc523fbdc48,株主管理・少数株主対策ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40910000001,"加藤真朗, 太井徹, 吉田真也, 佐野千誉, 金子真大, 坂本龍亮, 浅井佑太",2022/06/01,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=b6d2aef165d339ae4fd34c6d017bb9d56dda6a6e40c3bdb1612c3dc523fbdc48&sort=default
2acd99aec9d27722777ddc14dd69cc4325e98a8d88d3aa50bc1d07e847291b3e,退職勧奨と雇用調整の超実務,労働新聞社,9784897618463,https://www.rodo.co.jp/book/9784897618463/,日本イグジットマネジメント協会,2021/02/09,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=2acd99aec9d27722777ddc14dd69cc4325e98a8d88d3aa50bc1d07e847291b3e&sort=default
05c9e67655fc59533cc9c5784065598b1c7c058bf2c306044d91af593a1b9d60,改訂版 改正民法対応 住宅会社のための建築工事請負契約約款モデル条項の解説,日本加除出版,,https://www.kajo.co.jp/c/book/06/0601/40779000002,"秋野 卓生, 匠総合法律事務所",2020/03/01,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=05c9e67655fc59533cc9c5784065598b1c7c058bf2c306044d91af593a1b9d60&sort=default
e5c9fc0ded84d907e3739a60a22618a00aafc70ca3c732009dcebcef983c8767,第3版 予防・解決 職場のパワハラ セクハラ メンタルヘルス マタハラ・SOGIハラ・LGBT／雇用上の責任と防止措置義務、被害対応と対処法,日本加除出版,,https://www.kajo.co.jp/c/book/07/0702/40537000004,水谷 英夫,2018/07/05,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=e5c9fc0ded84d907e3739a60a22618a00aafc70ca3c732009dcebcef983c8767&sort=default
20932eea7867bc49e786e92d4b369d4089f0dd3d11b3643d1d6dda793bddec6c,詳解 裁量労働制,中央経済社,9784502509513,https://www.biz-book.jp/isbn/978-4-502-50951-3,"TMI総合法律事務所労働法プラクティスグループ, 近藤圭介, 益原大亮",2024/10/16,8,8,0,0,0,0,https://library.bengo4.com/reader/?cid=20932eea7867bc49e786e92d4b369d4089f0dd3d11b3643d1d6dda793bddec6c&sort=default
f185693ac794862c55c55d8c904874a901cacc5541120ad12b3962230750b506,図解で早わかり 最新 障害者福祉の法律と手続きがわかる事典,三修社,9784384049169,https://www.sanshusha.co.jp/np/isbn/9784384049169/,若林 美佳,2023/05/30,8,0,8,0,0,0,https://library.bengo4.com/reader/?cid=f185693ac794862c55c55d8c904874a901cacc5541120ad12b3962230750b506&sort=default
b708504569c24d26c339cb19c279185af66c0fbb681dc20481e4b1bce787e234,すぐに役立つ Q&Aでわかる 最新 近隣問題【建築・道路・境界・住環境】の法律とトラブル解決法,三修社,9784384049398,https://www.sanshusha.co.jp/np/isbn/9784384049398/,木島康夫,2024/05/20,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=b708504569c24d26c339cb19c279185af66c0fbb681dc20481e4b1bce787e234&sort=default
f62f22deeb82d0bff3caf46e2fd36c13076ef4a79706918de3a77d5df5e7210d,企業買収の実務プロセス〈第３版〉,中央経済社,9784502390111,https://www.biz-book.jp/isbn/978-4-502-39011-1,木俣貴光,2021/06/22,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=f62f22deeb82d0bff3caf46e2fd36c13076ef4a79706918de3a77d5df5e7210d&sort=default
09367f464f4ff8f86bba0009cea14f539c26b8d83d7e2d99bba618c4b07d3d96,建設業における知って得する「示談」の進め方 改訂２版,労働新聞社,9784897618128,https://www.rodo.co.jp/book/9784897618128/,建設安全衛生研究会,2020/06/11,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=09367f464f4ff8f86bba0009cea14f539c26b8d83d7e2d99bba618c4b07d3d96&sort=default
